x,y,pixel_label,category_label,pixel_predict,category_predict
-1.9,11.76,789,2,1,0
-1.9,11.68,804,2,1,0
-1.9,11.6,699,1,1,0
-1.9,11.52,708,1,1,0
-1.9,11.44,654,1,1,0
-1.9,11.36,732,2,1,0
-1.9,11.28,765,2,1,0
-1.9,11.2,663,1,1,0
-1.9,11.12,693,1,1,0
-1.9,11.04,819,2,1,0
-2.0,11.0,0,0,1,0
-2.0,11.08,507,1,1,0
-2.0,11.16,639,1,1,0
-2.0,11.24,666,1,1,0
-2.0,11.32,642,1,1,0
-2.0,11.4,750,2,1,0
-2.0,11.48,870,3,1,0
-2.0,11.56,744,2,1,0
-2.0,11.64,774,2,1,0
-2.0,11.72,888,3,1,0
-2.0,11.8,798,2,1,0
-2.0,11.88,954,3,1,0
-2.0,11.96,810,2,1,0
-2.0,12.04,813,2,1,0
-2.0,12.12,990,3,1,0
-2.0,12.2,969,3,1,0
-2.0,12.28,1008,3,1,0
-2.0,12.36,966,3,1,0
-2.0,12.44,936,3,1,0
-2.0,12.52,801,2,1,0
-2.0,12.6,837,2,1,0
-2.0,12.68,933,3,1,0
-2.0,12.76,765,2,1,0
-2.0,12.84,801,2,1,0
-2.0,12.92,720,2,1,0
-2.0,13.0,846,2,1,0
-2.0,13.08,954,3,1,0
-2.0,13.16,798,2,1,0
-2.0,13.24,825,2,1,0
-2.0,13.32,735,2,1,0
-2.0,13.4,750,2,1,0
-2.0,13.48,762,2,1,0
-2.0,13.56,816,2,1,0
-2.0,13.64,804,2,1,0
-2.0,13.72,759,2,1,0
-2.0,13.8,858,2,1,0
-2.0,13.88,813,2,1,0
-2.0,13.96,723,2,1,0
-2.0,14.04,840,2,1,0
-2.0,14.12,888,3,1,0
-2.0,14.2,885,3,1,0
-2.0,14.28,759,2,1,0
-2.0,14.36,789,2,1,0
-2.0,14.44,822,2,1,0
-2.0,14.52,897,3,1,0
-2.0,14.6,786,2,1,0
-2.0,14.68,873,3,1,0
-2.0,14.76,951,3,1,0
-2.0,14.84,789,2,1,0
-2.0,14.92,840,2,1,0
-2.0,15.0,744,2,1,0
-2.0,15.08,849,2,1,0
-2.0,15.16,786,2,1,0
-2.0,15.24,804,2,1,0
-2.0,15.32,696,1,1,0
-2.0,15.4,654,1,1,0
-2.0,15.48,648,1,1,0
-2.0,15.56,642,1,1,0
-2.0,15.64,801,2,1,0
-2.0,15.72,741,2,1,0
-2.0,15.8,639,1,1,0
-2.0,15.88,756,2,1,0
-2.0,15.96,561,1,1,0
-2.1,16.0,0,0,1,0
-2.1,15.92,450,1,1,0
-2.1,15.84,588,1,1,0
-2.1,15.76,708,1,1,0
-2.1,15.68,918,3,1,0
-2.1,15.6,711,1,1,0
-2.1,15.52,687,1,1,0
-2.1,15.44,924,3,1,0
-2.1,15.36,765,2,1,0
-2.1,15.28,921,3,1,0
-2.1,15.2,879,3,1,0
-2.1,15.12,969,3,1,0
-2.1,15.04,765,2,1,0
-2.1,14.96,825,2,1,0
-2.1,14.88,837,2,1,0
-2.1,14.8,702,1,1,0
-2.1,14.72,966,3,1,0
-2.1,14.64,945,3,1,0
-2.1,14.56,702,1,1,0
-2.1,14.48,729,2,1,0
-2.1,14.4,909,3,1,0
-2.1,14.32,810,2,1,0
-2.1,14.24,816,2,1,0
-2.1,14.16,798,2,1,0
-2.1,14.08,798,2,1,0
-2.1,14.0,960,3,1,0
-2.1,13.92,771,2,1,0
-2.1,13.84,816,2,1,0
-2.1,13.76,759,2,1,0
-2.1,13.68,831,2,1,0
-2.1,13.6,717,1,1,0
-2.1,13.52,867,2,1,0
-2.1,13.44,813,2,1,0
-2.1,13.36,783,2,1,0
-2.1,13.28,765,2,1,0
-2.1,13.2,795,2,1,0
-2.1,13.12,987,3,1,0
-2.1,13.04,633,1,1,0
-2.1,12.96,969,3,1,0
-2.1,12.88,990,3,1,0
-2.1,12.8,849,2,1,0
-2.1,12.72,777,2,1,0
-2.1,12.64,825,2,1,0
-2.1,12.56,927,3,1,0
-2.1,12.48,816,2,1,0
-2.1,12.4,819,2,1,0
-2.1,12.32,837,2,1,0
-2.1,12.24,849,2,1,0
-2.1,12.16,921,3,1,0
-2.1,12.08,837,2,1,0
-2.1,12.0,834,2,1,0
-2.1,11.92,786,2,1,0
-2.1,11.84,849,2,1,0
-2.1,11.76,834,2,1,0
-2.1,11.68,777,2,1,0
-2.1,11.6,825,2,1,0
-2.1,11.52,681,1,1,0
-2.1,11.44,702,1,1,0
-2.1,11.36,723,2,1,0
-2.1,11.28,771,2,1,0
-2.1,11.2,621,1,1,0
-2.1,11.12,660,1,1,0
-2.1,11.04,786,2,1,0
-2.2,11.0,0,0,1,0
-2.2,11.08,492,1,1,0
-2.2,11.16,735,2,1,0
-2.2,11.24,639,1,1,0
-2.2,11.32,816,2,1,0
-2.2,11.4,1008,3,1,0
-2.2,11.48,825,2,1,0
-2.2,11.56,882,3,1,0
-2.2,11.64,816,2,1,0
-2.2,11.72,741,2,1,0
-2.2,11.8,822,2,1,0
-2.2,11.88,888,3,1,0
-2.2,11.96,876,3,1,0
-2.2,12.04,1104,3,1,0
-2.2,12.12,939,3,1,0
-2.2,12.2,957,3,1,0
-2.2,12.28,798,2,1,0
-2.2,12.36,843,2,1,0
-2.2,12.44,822,2,1,0
-2.2,12.52,876,3,1,0
-2.2,12.6,978,3,1,0
-2.2,12.68,873,3,1,0
-2.2,12.76,903,3,1,0
-2.2,12.84,852,2,1,0
-2.2,12.92,975,3,1,0
-2.2,13.0,789,2,1,0
-2.2,13.08,822,2,1,0
-2.2,13.16,726,2,1,0
-2.2,13.24,942,3,1,0
-2.2,13.32,846,2,1,0
-2.2,13.4,840,2,1,0
-2.2,13.48,738,2,1,0
-2.2,13.56,918,3,1,0
-2.2,13.64,753,2,1,0
-2.2,13.72,729,2,1,0
-2.2,13.8,804,2,1,0
-2.2,13.88,783,2,1,0
-2.2,13.96,693,1,1,0
-2.2,14.04,756,2,1,0
-2.2,14.12,882,3,1,0
-2.2,14.2,798,2,1,0
-2.2,14.28,816,2,1,0
-2.2,14.36,762,2,1,0
-2.2,14.44,882,3,1,0
-2.2,14.52,759,2,1,0
-2.2,14.6,834,2,1,0
-2.2,14.68,903,3,1,0
-2.2,14.76,765,2,1,0
-2.2,14.84,987,3,1,0
-2.2,14.92,816,2,1,0
-2.2,15.0,858,2,1,0
-2.2,15.08,837,2,1,0
-2.2,15.16,909,3,1,0
-2.2,15.24,768,2,1,0
-2.2,15.32,744,2,1,0
-2.2,15.4,834,2,1,0
-2.2,15.48,645,1,1,0
-2.2,15.56,729,2,1,0
-2.2,15.64,858,2,1,0
-2.2,15.72,777,2,1,0
-2.2,15.8,849,2,1,0
-2.2,15.88,810,2,1,0
-2.2,15.96,633,1,1,0
-2.3,16.0,0,0,1,0
-2.3,15.92,579,1,1,0
-2.3,15.84,690,1,1,0
-2.3,15.76,786,2,1,0
-2.3,15.68,915,3,1,0
-2.3,15.6,699,1,1,0
-2.3,15.52,594,1,1,0
-2.3,15.44,819,2,1,0
-2.3,15.36,873,3,1,0
-2.3,15.28,804,2,1,0
-2.3,15.2,876,3,1,0
-2.3,15.12,945,3,1,0
-2.3,15.04,894,3,1,0
-2.3,14.96,873,3,1,0
-2.3,14.88,972,3,1,0
-2.3,14.8,825,2,1,0
-2.3,14.72,840,2,1,0
-2.3,14.64,1029,3,1,0
-2.3,14.56,819,2,1,0
-2.3,14.48,1023,3,1,0
-2.3,14.4,804,2,1,0
-2.3,14.32,888,3,1,0
-2.3,14.24,825,2,1,0
-2.3,14.16,894,3,1,0
-2.3,14.08,984,3,1,0
-2.3,14.0,810,2,1,0
-2.3,13.92,813,2,1,0
-2.3,13.84,828,2,1,0
-2.3,13.76,942,3,1,0
-2.3,13.68,933,3,1,0
-2.3,13.6,738,2,1,0
-2.3,13.52,906,3,1,0
-2.3,13.44,822,2,1,0
-2.3,13.36,747,2,1,0
-2.3,13.28,777,2,1,0
-2.3,13.2,672,1,1,0
-2.3,13.12,735,2,1,0
-2.3,13.04,786,2,1,0
-2.3,12.96,768,2,1,0
-2.3,12.88,825,2,1,0
-2.3,12.8,768,2,1,0
-2.3,12.72,969,3,1,0
-2.3,12.64,759,2,1,0
-2.3,12.56,963,3,1,0
-2.3,12.48,807,2,1,0
-2.3,12.4,789,2,1,0
-2.3,12.32,882,3,1,0
-2.3,12.24,1023,3,1,0
-2.3,12.16,846,2,1,0
-2.3,12.08,861,2,1,0
-2.3,12.0,801,2,1,0
-2.3,11.92,813,2,1,0
-2.3,11.84,837,2,1,0
-2.3,11.76,705,1,1,0
-2.3,11.68,729,2,1,0
-2.3,11.6,729,2,1,0
-2.3,11.52,780,2,1,0
-2.3,11.44,822,2,1,0
-2.3,11.36,633,1,1,0
-2.3,11.28,705,1,1,0
-2.3,11.2,723,2,1,0
-2.3,11.12,705,1,1,0
-2.3,11.04,861,2,1,0
-2.4,11.0,0,0,1,0
-2.4,11.08,549,1,1,0
-2.4,11.16,705,1,1,0
-2.4,11.24,684,1,1,0
-2.4,11.32,807,2,1,0
-2.4,11.4,789,2,1,0
-2.4,11.48,915,3,1,0
-2.4,11.56,738,2,1,0
-2.4,11.64,690,1,1,0
-2.4,11.72,870,3,1,0
-2.4,11.8,981,3,1,0
-2.4,11.88,879,3,1,0
-2.4,11.96,873,3,1,0
-2.4,12.04,918,3,1,0
-2.4,12.12,1143,3,1,0
-2.4,12.2,897,3,1,0
-2.4,12.28,1020,3,1,0
-2.4,12.36,924,3,1,0
-2.4,12.44,780,2,1,0
-2.4,12.52,864,2,1,0
-2.4,12.6,948,3,1,0
-2.4,12.68,957,3,1,0
-2.4,12.76,963,3,1,0
-2.4,12.84,900,3,1,0
-2.4,12.92,756,2,1,0
-2.4,13.0,810,2,1,0
-2.4,13.08,1002,3,1,0
-2.4,13.16,804,2,1,0
-2.4,13.24,669,1,1,0
-2.4,13.32,705,1,1,0
-2.4,13.4,876,3,1,0
-2.4,13.48,963,3,1,0
-2.4,13.56,888,3,1,0
-2.4,13.64,762,2,1,0
-2.4,13.72,750,2,1,0
-2.4,13.8,726,2,1,0
-2.4,13.88,744,2,1,0
-2.4,13.96,840,2,1,0
-2.4,14.04,816,2,1,0
-2.4,14.12,783,2,1,0
-2.4,14.2,714,1,1,0
-2.4,14.28,984,3,1,0
-2.4,14.36,960,3,1,0
-2.4,14.44,918,3,1,0
-2.4,14.52,852,2,1,0
-2.4,14.6,795,2,1,0
-2.4,14.68,753,2,1,0
-2.4,14.76,777,2,1,0
-2.4,14.84,852,2,1,0
-2.4,14.92,720,2,1,0
-2.4,15.0,756,2,1,0
-2.4,15.08,717,1,1,0
-2.4,15.16,771,2,1,0
-2.4,15.24,615,1,1,0
-2.4,15.32,702,1,1,0
-2.4,15.4,774,2,1,0
-2.4,15.48,816,2,1,0
-2.4,15.56,771,2,1,0
-2.4,15.64,678,1,1,0
-2.4,15.72,624,1,1,0
-2.4,15.8,657,1,1,0
-2.4,15.88,618,1,1,0
-2.4,15.96,720,2,1,0
-2.5,16.0,0,0,1,0
-2.5,15.92,522,1,1,0
-2.5,15.84,606,1,1,0
-2.5,15.76,696,1,1,0
-2.5,15.68,687,1,1,0
-2.5,15.6,723,2,1,0
-2.5,15.52,795,2,1,0
-2.5,15.44,771,2,1,0
-2.5,15.36,771,2,1,0
-2.5,15.28,642,1,1,0
-2.5,15.2,921,3,1,0
-2.5,15.12,942,3,1,0
-2.5,15.04,759,2,1,0
-2.5,14.96,939,3,1,0
-2.5,14.88,921,3,1,0
-2.5,14.8,945,3,1,0
-2.5,14.72,930,3,1,0
-2.5,14.64,951,3,1,0
-2.5,14.56,978,3,1,0
-2.5,14.48,789,2,1,0
-2.5,14.4,813,2,1,0
-2.5,14.32,1029,3,1,0
-2.5,14.24,888,3,1,0
-2.5,14.16,885,3,1,0
-2.5,14.08,897,3,1,0
-2.5,14.0,804,2,1,0
-2.5,13.92,747,2,1,0
-2.5,13.84,786,2,1,0
-2.5,13.76,864,2,1,0
-2.5,13.68,903,3,1,0
-2.5,13.6,810,2,1,0
-2.5,13.52,705,1,1,0
-2.5,13.44,834,2,1,0
-2.5,13.36,657,1,1,0
-2.5,13.28,735,2,1,0
-2.5,13.2,891,3,1,0
-2.5,13.12,834,2,1,0
-2.5,13.04,747,2,1,0
-2.5,12.96,915,3,1,0
-2.5,12.88,900,3,1,0
-2.5,12.8,849,2,1,0
-2.5,12.72,960,3,1,0
-2.5,12.64,873,3,1,0
-2.5,12.56,903,3,1,0
-2.5,12.48,792,2,1,0
-2.5,12.4,753,2,1,0
-2.5,12.32,876,3,1,0
-2.5,12.24,804,2,1,0
-2.5,12.16,753,2,1,0
-2.5,12.08,804,2,1,0
-2.5,12.0,972,3,1,0
-2.5,11.92,918,3,1,0
-2.5,11.84,840,2,1,0
-2.5,11.76,741,2,1,0
-2.5,11.68,741,2,1,0
-2.5,11.6,828,2,1,0
-2.5,11.52,804,2,1,0
-2.5,11.44,702,1,1,0
-2.5,11.36,705,1,1,0
-2.5,11.28,720,2,1,0
-2.5,11.2,648,1,1,0
-2.5,11.12,729,2,1,0
-2.5,11.04,750,2,1,0
-2.6,11.0,0,0,1,0
-2.6,11.08,534,1,1,0
-2.6,11.16,633,1,1,0
-2.6,11.24,768,2,1,0
-2.6,11.32,765,2,1,0
-2.6,11.4,930,3,1,0
-2.6,11.48,834,2,1,0
-2.6,11.56,894,3,1,0
-2.6,11.64,834,2,1,0
-2.6,11.72,828,2,1,0
-2.6,11.8,738,2,1,0
-2.6,11.88,1080,3,1,0
-2.6,11.96,1218,3,1,0
-2.6,12.04,885,3,1,0
-2.6,12.12,951,3,1,0
-2.6,12.2,1047,3,1,0
-2.6,12.28,987,3,1,0
-2.6,12.36,831,2,1,0
-2.6,12.44,1068,3,1,0
-2.6,12.52,777,2,1,0
-2.6,12.6,765,2,1,0
-2.6,12.68,858,2,1,0
-2.6,12.76,708,1,1,0
-2.6,12.84,861,2,1,0
-2.6,12.92,891,3,1,0
-2.6,13.0,741,2,1,0
-2.6,13.08,732,2,1,0
-2.6,13.16,819,2,1,0
-2.6,13.24,882,3,1,0
-2.6,13.32,834,2,1,0
-2.6,13.4,900,3,1,0
-2.6,13.48,849,2,1,0
-2.6,13.56,726,2,1,0
-2.6,13.64,894,3,1,0
-2.6,13.72,885,3,1,0
-2.6,13.8,873,3,1,0
-2.6,13.88,987,3,1,0
-2.6,13.96,867,2,1,0
-2.6,14.04,924,3,1,0
-2.6,14.12,1014,3,1,0
-2.6,14.2,1077,3,1,0
-2.6,14.28,918,3,1,0
-2.6,14.36,990,3,1,0
-2.6,14.44,852,2,1,0
-2.6,14.52,771,2,1,0
-2.6,14.6,807,2,1,0
-2.6,14.68,858,2,1,0
-2.6,14.76,822,2,1,0
-2.6,14.84,750,2,1,0
-2.6,14.92,909,3,1,0
-2.6,15.0,786,2,1,0
-2.6,15.08,882,3,1,0
-2.6,15.16,801,2,1,0
-2.6,15.24,726,2,1,0
-2.6,15.32,582,1,1,0
-2.6,15.4,738,2,1,0
-2.6,15.48,762,2,1,0
-2.6,15.56,837,2,1,0
-2.6,15.64,774,2,1,0
-2.6,15.72,702,1,1,0
-2.6,15.8,723,2,1,0
-2.6,15.88,693,1,1,0
-2.6,15.96,801,2,1,0
-2.7,16.0,0,0,1,0
-2.7,15.92,489,1,1,0
-2.7,15.84,660,1,1,0
-2.7,15.76,654,1,1,0
-2.7,15.68,849,2,1,0
-2.7,15.6,906,3,1,0
-2.7,15.52,855,2,1,0
-2.7,15.44,750,2,1,0
-2.7,15.36,942,3,1,0
-2.7,15.28,765,2,1,0
-2.7,15.2,981,3,1,0
-2.7,15.12,642,1,1,0
-2.7,15.04,900,3,1,0
-2.7,14.96,771,2,1,0
-2.7,14.88,714,1,1,0
-2.7,14.8,981,3,1,0
-2.7,14.72,996,3,1,0
-2.7,14.64,795,2,1,0
-2.7,14.56,894,3,1,0
-2.7,14.48,963,3,1,0
-2.7,14.4,909,3,1,0
-2.7,14.32,900,3,1,0
-2.7,14.24,813,2,1,0
-2.7,14.16,1017,3,1,0
-2.7,14.08,663,1,1,0
-2.7,14.0,909,3,1,0
-2.7,13.92,951,3,1,0
-2.7,13.84,924,3,1,0
-2.7,13.76,813,2,1,0
-2.7,13.68,807,2,1,0
-2.7,13.6,756,2,1,0
-2.7,13.52,969,3,1,0
-2.7,13.44,678,1,1,0
-2.7,13.36,828,2,1,0
-2.7,13.28,810,2,1,0
-2.7,13.2,906,3,1,0
-2.7,13.12,849,2,1,0
-2.7,13.04,804,2,1,0
-2.7,12.96,792,2,1,0
-2.7,12.88,750,2,1,0
-2.7,12.8,735,2,1,0
-2.7,12.72,765,2,1,0
-2.7,12.64,765,2,1,0
-2.7,12.56,786,2,1,0
-2.7,12.48,783,2,1,0
-2.7,12.4,1050,3,1,0
-2.7,12.32,867,2,1,0
-2.7,12.24,930,3,1,0
-2.7,12.16,837,2,1,0
-2.7,12.08,879,3,1,0
-2.7,12.0,858,2,1,0
-2.7,11.92,861,2,1,0
-2.7,11.84,783,2,1,0
-2.7,11.76,837,2,1,0
-2.7,11.68,852,2,1,0
-2.7,11.6,825,2,1,0
-2.7,11.52,825,2,1,0
-2.7,11.44,813,2,1,0
-2.7,11.36,654,1,1,0
-2.7,11.28,831,2,1,0
-2.7,11.2,732,2,1,0
-2.7,11.12,684,1,1,0
-2.7,11.04,699,1,1,0
-2.8,11.0,0,0,1,0
-2.8,11.08,504,1,1,0
-2.8,11.16,663,1,1,0
-2.8,11.24,816,2,1,0
-2.8,11.32,717,1,1,0
-2.8,11.4,771,2,1,0
-2.8,11.48,756,2,1,0
-2.8,11.56,681,1,1,0
-2.8,11.64,702,1,1,0
-2.8,11.72,777,2,1,0
-2.8,11.8,936,3,1,0
-2.8,11.88,975,3,1,0
-2.8,11.96,1038,3,1,0
-2.8,12.04,1113,3,1,0
-2.8,12.12,966,3,1,0
-2.8,12.2,933,3,1,0
-2.8,12.28,990,3,1,0
-2.8,12.36,1044,3,1,0
-2.8,12.44,912,3,1,0
-2.8,12.52,963,3,1,0
-2.8,12.6,843,2,1,0
-2.8,12.68,924,3,1,0
-2.8,12.76,921,3,1,0
-2.8,12.84,861,2,1,0
-2.8,12.92,804,2,1,0
-2.8,13.0,771,2,1,0
-2.8,13.08,831,2,1,0
-2.8,13.16,810,2,1,0
-2.8,13.24,759,2,1,0
-2.8,13.32,894,3,1,0
-2.8,13.4,834,2,1,0
-2.8,13.48,909,3,1,0
-2.8,13.56,894,3,1,0
-2.8,13.64,897,3,1,0
-2.8,13.72,921,3,1,0
-2.8,13.8,801,2,1,0
-2.8,13.88,822,2,1,0
-2.8,13.96,873,3,1,0
-2.8,14.04,897,3,1,0
-2.8,14.12,849,2,1,0
-2.8,14.2,849,2,1,0
-2.8,14.28,777,2,1,0
-2.8,14.36,858,2,1,0
-2.8,14.44,882,3,1,0
-2.8,14.52,735,2,1,0
-2.8,14.6,804,2,1,0
-2.8,14.68,813,2,1,0
-2.8,14.76,999,3,1,0
-2.8,14.84,864,2,1,0
-2.8,14.92,846,2,1,0
-2.8,15.0,738,2,1,0
-2.8,15.08,804,2,1,0
-2.8,15.16,666,1,1,0
-2.8,15.24,744,2,1,0
-2.8,15.32,894,3,1,0
-2.8,15.4,762,2,1,0
-2.8,15.48,765,2,1,0
-2.8,15.56,915,3,1,0
-2.8,15.64,714,1,1,0
-2.8,15.72,669,1,1,0
-2.8,15.8,711,1,1,0
-2.8,15.88,786,2,1,0
-2.8,15.96,741,2,1,0
-2.9,16.0,0,0,1,0
-2.9,15.92,504,1,1,0
-2.9,15.84,678,1,1,0
-2.9,15.76,618,1,1,0
-2.9,15.68,732,2,1,0
-2.9,15.6,810,2,1,0
-2.9,15.52,885,3,1,0
-2.9,15.44,678,1,1,0
-2.9,15.36,897,3,1,0
-2.9,15.28,672,1,1,0
-2.9,15.2,834,2,1,0
-2.9,15.12,873,3,1,0
-2.9,15.04,870,3,1,0
-2.9,14.96,786,2,1,0
-2.9,14.88,897,3,1,0
-2.9,14.8,966,3,1,0
-2.9,14.72,873,3,1,0
-2.9,14.64,897,3,1,0
-2.9,14.56,924,3,1,0
-2.9,14.48,951,3,1,0
-2.9,14.4,1011,3,1,0
-2.9,14.32,927,3,1,0
-2.9,14.24,966,3,1,0
-2.9,14.16,945,3,1,0
-2.9,14.08,939,3,1,0
-2.9,14.0,1092,3,1,0
-2.9,13.92,840,2,1,0
-2.9,13.84,750,2,1,0
-2.9,13.76,954,3,1,0
-2.9,13.68,999,3,1,0
-2.9,13.6,885,3,1,0
-2.9,13.52,816,2,1,0
-2.9,13.44,807,2,1,0
-2.9,13.36,819,2,1,0
-2.9,13.28,753,2,1,0
-2.9,13.2,846,2,1,0
-2.9,13.12,882,3,1,0
-2.9,13.04,852,2,1,0
-2.9,12.96,906,3,1,0
-2.9,12.88,789,2,1,0
-2.9,12.8,861,2,1,0
-2.9,12.72,888,3,1,0
-2.9,12.64,906,3,1,0
-2.9,12.56,885,3,1,0
-2.9,12.48,894,3,1,0
-2.9,12.4,867,2,1,0
-2.9,12.32,855,2,1,0
-2.9,12.24,882,3,1,0
-2.9,12.16,822,2,1,0
-2.9,12.08,981,3,1,0
-2.9,12.0,897,3,1,0
-2.9,11.92,888,3,1,0
-2.9,11.84,777,2,1,0
-2.9,11.76,753,2,1,0
-2.9,11.68,840,2,1,0
-2.9,11.6,702,1,1,0
-2.9,11.52,861,2,1,0
-2.9,11.44,699,1,1,0
-2.9,11.36,747,2,1,0
-2.9,11.28,804,2,1,0
-2.9,11.2,672,1,1,0
-2.9,11.12,750,2,1,0
-2.9,11.04,774,2,1,0
-3.0,11.0,0,0,1,0
-3.0,11.08,480,1,1,0
-3.0,11.16,699,1,1,0
-3.0,11.24,648,1,1,0
-3.0,11.32,819,2,1,0
-3.0,11.4,690,1,1,0
-3.0,11.48,750,2,1,0
-3.0,11.56,825,2,1,0
-3.0,11.64,903,3,1,0
-3.0,11.72,933,3,1,0
-3.0,11.8,996,3,1,0
-3.0,11.88,978,3,1,0
-3.0,11.96,978,3,1,0
-3.0,12.04,1047,3,1,0
-3.0,12.12,894,3,1,0
-3.0,12.2,945,3,1,0
-3.0,12.28,1017,3,1,0
-3.0,12.36,915,3,1,0
-3.0,12.44,900,3,1,0
-3.0,12.52,942,3,1,0
-3.0,12.6,921,3,1,0
-3.0,12.68,924,3,1,0
-3.0,12.76,819,2,1,0
-3.0,12.84,846,2,1,0
-3.0,12.92,786,2,1,0
-3.0,13.0,840,2,1,0
-3.0,13.08,888,3,1,0
-3.0,13.16,897,3,1,0
-3.0,13.24,912,3,1,0
-3.0,13.32,852,2,1,0
-3.0,13.4,744,2,1,0
-3.0,13.48,813,2,1,0
-3.0,13.56,762,2,1,0
-3.0,13.64,735,2,1,0
-3.0,13.72,819,2,1,0
-3.0,13.8,819,2,1,0
-3.0,13.88,852,2,1,0
-3.0,13.96,711,1,1,0
-3.0,14.04,855,2,1,0
-3.0,14.12,921,3,1,0
-3.0,14.2,858,2,1,0
-3.0,14.28,846,2,1,0
-3.0,14.36,783,2,1,0
-3.0,14.44,909,3,1,0
-3.0,14.52,870,3,1,0
-3.0,14.6,996,3,1,0
-3.0,14.68,834,2,1,0
-3.0,14.76,879,3,1,0
-3.0,14.84,768,2,1,0
-3.0,14.92,741,2,1,0
-3.0,15.0,897,3,1,0
-3.0,15.08,795,2,1,0
-3.0,15.16,897,3,1,0
-3.0,15.24,1026,3,1,0
-3.0,15.32,843,2,1,0
-3.0,15.4,813,2,1,0
-3.0,15.48,678,1,1,0
-3.0,15.56,735,2,1,0
-3.0,15.64,699,1,1,0
-3.0,15.72,702,1,1,0
-3.0,15.8,792,2,1,0
-3.0,15.88,690,1,1,0
-3.0,15.96,774,2,1,0
-3.1,16.0,0,0,1,0
-3.1,15.92,435,1,1,0
-3.1,15.84,618,1,1,0
-3.1,15.76,834,2,1,0
-3.1,15.68,714,1,1,0
-3.1,15.6,720,2,1,0
-3.1,15.52,921,3,1,0
-3.1,15.44,723,2,1,0
-3.1,15.36,834,2,1,0
-3.1,15.28,924,3,1,0
-3.1,15.2,921,3,1,0
-3.1,15.12,1056,3,1,0
-3.1,15.04,867,2,1,0
-3.1,14.96,825,2,1,0
-3.1,14.88,900,3,1,0
-3.1,14.8,999,3,1,0
-3.1,14.72,963,3,1,0
-3.1,14.64,891,3,1,0
-3.1,14.56,927,3,1,0
-3.1,14.48,894,3,1,0
-3.1,14.4,891,3,1,0
-3.1,14.32,954,3,1,0
-3.1,14.24,816,2,1,0
-3.1,14.16,1035,3,1,0
-3.1,14.08,915,3,1,0
-3.1,14.0,915,3,1,0
-3.1,13.92,900,3,1,0
-3.1,13.84,873,3,1,0
-3.1,13.76,816,2,1,0
-3.1,13.68,813,2,1,0
-3.1,13.6,786,2,1,0
-3.1,13.52,870,3,1,0
-3.1,13.44,909,3,1,0
-3.1,13.36,750,2,1,0
-3.1,13.28,780,2,1,0
-3.1,13.2,753,2,1,0
-3.1,13.12,744,2,1,0
-3.1,13.04,723,2,1,0
-3.1,12.96,846,2,1,0
-3.1,12.88,786,2,1,0
-3.1,12.8,756,2,1,0
-3.1,12.72,810,2,1,0
-3.1,12.64,858,2,1,0
-3.1,12.56,726,2,1,0
-3.1,12.48,921,3,1,0
-3.1,12.4,936,3,1,0
-3.1,12.32,807,2,1,0
-3.1,12.24,765,2,1,0
-3.1,12.16,765,2,1,0
-3.1,12.08,906,3,1,0
-3.1,12.0,831,2,1,0
-3.1,11.92,798,2,1,0
-3.1,11.84,759,2,1,0
-3.1,11.76,753,2,1,0
-3.1,11.68,813,2,1,0
-3.1,11.6,783,2,1,0
-3.1,11.52,606,1,1,0
-3.1,11.44,735,2,1,0
-3.1,11.36,693,1,1,0
-3.1,11.28,774,2,1,0
-3.1,11.2,735,2,1,0
-3.1,11.12,858,2,1,0
-3.1,11.04,762,2,1,0
-3.2,11.0,0,0,1,0
-3.2,11.08,522,1,1,0
-3.2,11.16,576,1,1,0
-3.2,11.24,666,1,1,0
-3.2,11.32,786,2,1,0
-3.2,11.4,927,3,1,0
-3.2,11.48,678,1,1,0
-3.2,11.56,888,3,1,0
-3.2,11.64,738,2,1,0
-3.2,11.72,1110,3,1,0
-3.2,11.8,843,2,1,0
-3.2,11.88,849,2,1,0
-3.2,11.96,867,2,1,0
-3.2,12.04,957,3,1,0
-3.2,12.12,912,3,1,0
-3.2,12.2,987,3,1,0
-3.2,12.28,1038,3,1,0
-3.2,12.36,1023,3,1,0
-3.2,12.44,912,3,1,0
-3.2,12.52,1011,3,1,0
-3.2,12.6,813,2,1,0
-3.2,12.68,927,3,1,0
-3.2,12.76,810,2,1,0
-3.2,12.84,909,3,1,0
-3.2,12.92,735,2,1,0
-3.2,13.0,786,2,1,0
-3.2,13.08,783,2,1,0
-3.2,13.16,873,3,1,0
-3.2,13.24,843,2,1,0
-3.2,13.32,756,2,1,0
-3.2,13.4,822,2,1,0
-3.2,13.48,669,1,1,0
-3.2,13.56,729,2,1,0
-3.2,13.64,855,2,1,0
-3.2,13.72,831,2,1,0
-3.2,13.8,822,2,1,0
-3.2,13.88,864,2,1,0
-3.2,13.96,942,3,1,0
-3.2,14.04,867,2,1,0
-3.2,14.12,822,2,1,0
-3.2,14.2,822,2,1,0
-3.2,14.28,828,2,1,0
-3.2,14.36,762,2,1,0
-3.2,14.44,906,3,1,0
-3.2,14.52,810,2,1,0
-3.2,14.6,846,2,1,0
-3.2,14.68,783,2,1,0
-3.2,14.76,771,2,1,0
-3.2,14.84,753,2,1,0
-3.2,14.92,822,2,1,0
-3.2,15.0,702,1,1,0
-3.2,15.08,903,3,1,0
-3.2,15.16,822,2,1,0
-3.2,15.24,831,2,1,0
